sub_num,id,typical,experience,experience_open,typical_num,image_name,plural_category,name,pets,books_animals,typical_num_z,typical_by_category_z
CAT_219,11,very atypical,No,NA,1,cornishrex_600x600,cats,cornishrex,"1 beagle
1 double doodle
1 american shorthair cat
1 maine coon cat","Big red barn
The little blue truck
Llama llama night night",-1.0206207261596574,-1.0206207261596574
CAT_219,12,somewhat typical,Yes,Police dogs at community events,4,germanshepherd_600x600,dogs,germanshepherd,"1 beagle
1 double doodle
1 american shorthair cat
1 maine coon cat","Big red barn
The little blue truck
Llama llama night night",0.8164965809277261,0.5715476066494083
CAT_219,13,very typical,Yes,Neighbor has a seeing eye dog,5,goldenretriever_600x600,dogs,goldenretriever,"1 beagle
1 double doodle
1 american shorthair cat
1 maine coon cat","Big red barn
The little blue truck
Llama llama night night",1.4288690166235207,1.061445555206044
CAT_219,14,somewhat atypical,Yes,Bird at zoo,2,heron_600x600,birds,heron,"1 beagle
1 double doodle
1 american shorthair cat
1 maine coon cat","Big red barn
The little blue truck
Llama llama night night",-0.4082482904638629,-0.4428074427700475
CAT_219,15,very atypical,No,NA,1,kingfisher_600x600,birds,kingfisher,"1 beagle
1 double doodle
1 american shorthair cat
1 maine coon cat","Big red barn
The little blue truck
Llama llama night night",-1.0206207261596574,-1.107018606925119
CAT_219,16,very atypical,No,NA,1,kookaburra_600x600,birds,kookaburra,"1 beagle
1 double doodle
1 american shorthair cat
1 maine coon cat","Big red barn
The little blue truck
Llama llama night night",-1.0206207261596574,-1.107018606925119
CAT_219,17,very atypical,No,NA,1,lionfish_600x600,fish,lionfish,"1 beagle
1 double doodle
1 american shorthair cat
1 maine coon cat","Big red barn
The little blue truck
Llama llama night night",-1.0206207261596574,-0.8519427513705972
CAT_219,18,neither typical nor atypical,Yes,Kind of looks like our house cat,3,oriental_600x600,cats,oriental,"1 beagle
1 double doodle
1 american shorthair cat
1 maine coon cat","Big red barn
The little blue truck
Llama llama night night",0.2041241452319316,0.2041241452319316
CAT_219,19,somewhat typical,Yes,Outside in the yard,4,robin_600x600,birds,robin,"1 beagle
1 double doodle
1 american shorthair cat
1 maine coon cat","Big red barn
The little blue truck
Llama llama night night",0.8164965809277261,0.8856148855400954
CAT_219,20,very atypical,No,NA,1,sheepdog_600x600,dogs,sheepdog,"1 beagle
1 double doodle
1 american shorthair cat
1 maine coon cat","Big red barn
The little blue truck
Llama llama night night",-1.0206207261596574,-0.8981462390204988
CAT_219,21,somewhat typical,Yes,Looks like a bird we see out side,4,sparrow_600x600,birds,sparrow,"1 beagle
1 double doodle
1 american shorthair cat
1 maine coon cat","Big red barn
The little blue truck
Llama llama night night",0.8164965809277261,0.8856148855400954
CAT_219,22,very atypical,No,NA,1,sphynx_600x600,cats,sphynx,"1 beagle
1 double doodle
1 american shorthair cat
1 maine coon cat","Big red barn
The little blue truck
Llama llama night night",-1.0206207261596574,-1.0206207261596574
CAT_219,23,very atypical,No,NA,1,sturgeon_600x600,fish,sturgeon,"1 beagle
1 double doodle
1 american shorthair cat
1 maine coon cat","Big red barn
The little blue truck
Llama llama night night",-1.0206207261596574,-0.8519427513705972
CAT_219,24,very typical,Yes,House cat- we have 2,5,tabby_600x600,cats,tabby,"1 beagle
1 double doodle
1 american shorthair cat
1 maine coon cat","Big red barn
The little blue truck
Llama llama night night",1.4288690166235207,1.4288690166235207
CAT_237,1,very atypical,No,NA,1,afghanhound_600x600,dogs,afghanhound,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",-1.0844982082218317,-0.8856148855400954
CAT_237,2,very typical,Yes,Neighborhood pet,5,arabianmau_600x600,cats,arabianmau,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",1.8074970137030528,1.118033988749895
CAT_237,3,somewhat typical,Yes,Book,4,bass_600x600,fish,bass,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",1.0844982082218317,1.2247448713915892
CAT_237,4,somewhat typical,Yes,See on neighborhood walks,4,bassethound_600x600,dogs,bassethound,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",1.0844982082218317,1.107018606925119
CAT_237,5,somewhat typical,Yes,Neighbors pet,4,beagle_600x600,dogs,beagle,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",1.0844982082218317,1.107018606925119
CAT_237,6,neither typical nor atypical,Yes,On tv,3,betafish_600x600,fish,betafish,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",0.3614994027406106,0.4082482904638631
CAT_237,7,neither typical nor atypical,Yes,Book,3,bluegill_600x600,fish,bluegill,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",0.3614994027406106,0.4082482904638631
CAT_237,8,somewhat atypical,Yes,On tv,2,cardinal_600x600,birds,cardinal,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",-0.3614994027406106,-0.14256648712805012
CAT_237,9,neither typical nor atypical,No,NA,3,chartreux_600x600,cats,chartreux,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",0.3614994027406106,0
CAT_237,10,neither typical nor atypical,Yes,On tv,3,clownfish_600x600,fish,clownfish,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",0.3614994027406106,0.4082482904638631
CAT_237,11,very atypical,No,NA,1,cornishrex_600x600,cats,cornishrex,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",-1.0844982082218317,-1.118033988749895
CAT_237,12,very atypical,Yes,See on walks,1,germanshepherd_600x600,dogs,germanshepherd,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",-1.0844982082218317,-0.8856148855400954
CAT_237,13,neither typical nor atypical,Yes,"Books, tv",3,goldenretriever_600x600,dogs,goldenretriever,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",0.3614994027406106,0.4428074427700475
CAT_237,14,somewhat atypical,Yes,On tv,2,heron_600x600,birds,heron,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",-0.3614994027406106,-0.14256648712805012
CAT_237,15,very atypical,No,NA,1,kingfisher_600x600,birds,kingfisher,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",-1.0844982082218317,-0.9979654098963516
CAT_237,16,very atypical,No,NA,1,kookaburra_600x600,birds,kookaburra,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",-1.0844982082218317,-0.9979654098963516
CAT_237,17,very atypical,No,NA,1,lionfish_600x600,fish,lionfish,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",-1.0844982082218317,-1.2247448713915892
CAT_237,18,neither typical nor atypical,No,NA,3,oriental_600x600,cats,oriental,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",0.3614994027406106,0
CAT_237,19,somewhat typical,Yes,Birds at feeder at grandparents,4,robin_600x600,birds,robin,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",1.0844982082218317,1.568231358408553
CAT_237,20,very atypical,No,NA,1,sheepdog_600x600,dogs,sheepdog,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",-1.0844982082218317,-0.8856148855400954
CAT_237,21,neither typical nor atypical,Yes,Outside on fence,3,sparrow_600x600,birds,sparrow,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",0.3614994027406106,0.7128324356402513
CAT_237,22,very atypical,No,NA,1,sphynx_600x600,cats,sphynx,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",-1.0844982082218317,-1.118033988749895
CAT_237,23,very atypical,No,NA,1,sturgeon_600x600,fish,sturgeon,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",-1.0844982082218317,-1.2247448713915892
CAT_237,24,very typical,Yes,Neighborhood pet,5,tabby_600x600,cats,tabby,1 Portuguese water dog,"Animals, touch and feel animals, Clifford, foxes",1.8074970137030528,1.118033988749895
CAT_223,1,neither typical nor atypical,No,NA,3,afghanhound_600x600,dogs,afghanhound,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",-0.1580589155522096,-0.7128324356402513
CAT_223,2,very typical,Yes,we have cats in the neighborhood that look like this that our baby loves. He also has a cat book he looks at daily,5,arabianmau_600x600,cats,arabianmau,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",1.3593066737490016,0.8475793795260127
CAT_223,3,somewhat atypical,No,NA,2,bass_600x600,fish,bass,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",-0.9167417102028153,0.22140372138502393
CAT_223,4,somewhat typical,Yes,"our baby is obsessed with dogs and seems them at the park, in books and on our Google device",4,bassethound_600x600,dogs,bassethound,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",0.600623879098396,0.14256648712805012
CAT_223,5,very typical,Yes,"our baby is obsessed with dogs and seems them at the park, in books and on our Google device",5,beagle_600x600,dogs,beagle,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",1.3593066737490016,0.9979654098963516
CAT_223,6,somewhat atypical,No,NA,2,betafish_600x600,fish,betafish,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",-0.9167417102028153,0.22140372138502393
CAT_223,7,somewhat atypical,Yes,we have a book of lots of animals and this looks like one of the fish in it,2,bluegill_600x600,fish,bluegill,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",-0.9167417102028153,0.22140372138502393
CAT_223,8,somewhat atypical,No,NA,2,cardinal_600x600,birds,cardinal,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",-0.9167417102028153,-0.9128709291752769
CAT_223,9,very typical,Yes,We have a few books about cats that the loves and read many many times a day. This looks a lot like some of the cats in the book.,5,chartreux_600x600,cats,chartreux,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",1.3593066737490016,0.8475793795260127
CAT_223,10,neither typical nor atypical,No,NA,3,clownfish_600x600,fish,clownfish,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",-0.1580589155522096,1.5498260496951668
CAT_223,11,neither typical nor atypical,No,NA,3,cornishrex_600x600,cats,cornishrex,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",-0.1580589155522096,-1.1866111313364185
CAT_223,12,somewhat typical,Yes,"our baby is obsessed with dogs and seems them at the park, in books and on our Google device",4,germanshepherd_600x600,dogs,germanshepherd,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",0.600623879098396,0.14256648712805012
CAT_223,13,very typical,Yes,"our baby is obsessed with dogs and seems them at the park, in books and on our Google device",5,goldenretriever_600x600,dogs,goldenretriever,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",1.3593066737490016,0.9979654098963516
CAT_223,14,somewhat atypical,No,NA,2,heron_600x600,birds,heron,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",-0.9167417102028153,-0.9128709291752769
CAT_223,15,somewhat typical,Yes,"we have lots of birds near us and he loves them, this one looks somewhat similar to those we have in our area",4,kingfisher_600x600,birds,kingfisher,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",0.600623879098396,0.9128709291752769
CAT_223,16,somewhat atypical,No,NA,2,kookaburra_600x600,birds,kookaburra,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",-0.9167417102028153,-0.9128709291752769
CAT_223,17,very atypical,No,NA,1,lionfish_600x600,fish,lionfish,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",-1.6754245048534209,-1.107018606925119
CAT_223,18,somewhat typical,Yes,we have a cat book with all kinds of cats that he reads multiple times a day.,4,oriental_600x600,cats,oriental,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",0.600623879098396,-0.1695158759052029
CAT_223,19,somewhat typical,Yes,he loves to look at birds and this is one that looks somewhat similar to birds we have in our area,4,robin_600x600,birds,robin,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",0.600623879098396,0.9128709291752769
CAT_223,20,somewhat atypical,No,NA,2,sheepdog_600x600,dogs,sheepdog,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",-0.9167417102028153,-1.568231358408553
CAT_223,21,somewhat typical,Yes,he loves birds and this seems to be a fairly standard bird,4,sparrow_600x600,birds,sparrow,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",0.600623879098396,0.9128709291752769
CAT_223,22,neither typical nor atypical,No,NA,3,sphynx_600x600,cats,sphynx,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",-0.1580589155522096,-1.1866111313364185
CAT_223,23,very atypical,No,NA,1,sturgeon_600x600,fish,sturgeon,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",-1.6754245048534209,-1.107018606925119
CAT_223,24,very typical,Yes,he has a cat book he looks at daily that has cats like this,5,tabby_600x600,cats,tabby,none,"Cat by Matthew Van Fleet
The Napping house
Hush little Polar Bear
Little Blue Truck
The Very Busy Spider",1.3593066737490016,0.8475793795260127
CAT_224,1,NA,NA,NA,NA,afghanhound_600x600,dogs,afghanhound,NA,NA,NA,NA
CAT_224,2,NA,NA,NA,NA,arabianmau_600x600,cats,arabianmau,NA,NA,NA,NA
CAT_224,3,somewhat atypical,No,NA,2,bass_600x600,fish,bass,NA,NA,NA,NA
CAT_224,4,NA,NA,NA,NA,bassethound_600x600,dogs,bassethound,NA,NA,NA,NA
CAT_224,5,NA,NA,NA,NA,beagle_600x600,dogs,beagle,NA,NA,NA,NA
CAT_224,6,NA,NA,NA,NA,betafish_600x600,fish,betafish,NA,NA,NA,NA
CAT_224,7,NA,NA,NA,NA,bluegill_600x600,fish,bluegill,NA,NA,NA,NA
CAT_224,8,NA,NA,NA,NA,cardinal_600x600,birds,cardinal,NA,NA,NA,NA
CAT_224,9,NA,NA,NA,NA,chartreux_600x600,cats,chartreux,NA,NA,NA,NA
CAT_224,10,NA,NA,NA,NA,clownfish_600x600,fish,clownfish,NA,NA,NA,NA
CAT_224,11,NA,NA,NA,NA,cornishrex_600x600,cats,cornishrex,NA,NA,NA,NA
CAT_224,12,NA,NA,NA,NA,germanshepherd_600x600,dogs,germanshepherd,NA,NA,NA,NA
CAT_224,13,NA,NA,NA,NA,goldenretriever_600x600,dogs,goldenretriever,NA,NA,NA,NA
CAT_224,14,NA,NA,NA,NA,heron_600x600,birds,heron,NA,NA,NA,NA
CAT_224,15,NA,NA,NA,NA,kingfisher_600x600,birds,kingfisher,NA,NA,NA,NA
CAT_224,16,NA,NA,NA,NA,kookaburra_600x600,birds,kookaburra,NA,NA,NA,NA
CAT_224,17,NA,NA,NA,NA,lionfish_600x600,fish,lionfish,NA,NA,NA,NA
CAT_224,18,somewhat atypical,No,NA,2,oriental_600x600,cats,oriental,NA,NA,NA,NA
CAT_224,19,NA,NA,NA,NA,robin_600x600,birds,robin,NA,NA,NA,NA
CAT_224,20,NA,NA,NA,NA,sheepdog_600x600,dogs,sheepdog,NA,NA,NA,NA
CAT_224,21,NA,NA,NA,NA,sparrow_600x600,birds,sparrow,NA,NA,NA,NA
CAT_224,22,NA,NA,NA,NA,sphynx_600x600,cats,sphynx,NA,NA,NA,NA
CAT_224,23,NA,NA,NA,NA,sturgeon_600x600,fish,sturgeon,NA,NA,NA,NA
CAT_224,24,NA,NA,NA,NA,tabby_600x600,cats,tabby,NA,NA,NA,NA
CAT_225,1,very atypical,No,NA,1,afghanhound_600x600,dogs,afghanhound,Two weenie dogs and a German shepherd,"Goodnight moon, elmo counts, elmo animals, Gwendolyn grace",-1.6583941478655249,-1.2659242088545832
CAT_225,2,very typical,Yes,She sees cats of this sorts as well,5,arabianmau_600x600,cats,arabianmau,Two weenie dogs and a German shepherd,"Goodnight moon, elmo counts, elmo animals, Gwendolyn grace",0.8686826488819416,1.1070186069251187
