Trial,Framerate,Framecount,file,response_uuid,trial_number
19,19.9844,154,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,9
21,19.811,153,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,11
22,19.7762,152,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,12
23,20.0052,154,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,13
24,17.2865,132,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,14
26,16.7648,131,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,16
27,16.9535,133,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,17
28,17.0098,133,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,18
29,16.841,132,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,19
31,16.133,132,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,21
32,16.9535,133,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,22
33,16.9708,133,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,23
34,16.9881,133,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,24
36,16.8971,132,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,26
37,16.588,130,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,27
38,16.9014,132,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,28
39,17.0251,133,framerate_table_0a0556d2-cfaa-43be-b921-245cabe51223,0a0556d2-cfaa-43be-b921-245cabe51223,29
11,29.7539,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,1
12,29.7579,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,2
13,29.7539,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,3
14,29.7458,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,4
16,29.7498,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,6
17,29.6106,219,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,7
18,29.7418,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,8
19,29.7498,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,9
21,29.7539,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,11
22,29.7579,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,12
23,29.7498,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,13
24,29.7498,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,14
26,29.7458,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,16
27,29.7418,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,17
28,29.7498,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,18
29,29.6186,219,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,19
31,29.7433,219,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,21
32,29.7418,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,22
33,29.6106,219,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,23
34,29.7579,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,24
36,29.6226,219,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,26
37,29.7458,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,27
38,29.7498,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,28
39,29.7619,220,framerate_table_0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,0a28b2cc-1bdf-4ebe-8171-d1ea07304b4b,29
11,30.1262,222,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,1
12,30.1058,222,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,2
13,30.1221,222,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,3
14,30.1058,222,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,4
16,30.0999,220,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,6
17,30.0834,220,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,7
18,30.1099,222,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,8
19,30.1067,223,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,9
21,30.0967,221,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,11
22,30.1131,221,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,12
23,29.9878,222,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,13
24,30.1058,222,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,14
26,30.1067,223,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,16
27,29.9919,222,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,17
28,30.1148,223,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,18
29,30.1148,223,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,19
31,30.127,223,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,21
32,30.1067,223,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,22
33,30.1107,223,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,23
34,30.1508,222,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,24
36,30.0985,223,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,26
37,30.1189,223,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,27
38,30.1107,223,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,28
39,30.1107,223,framerate_table_0ca8e06e-9665-42f2-baac-578ee5815269,0ca8e06e-9665-42f2-baac-578ee5815269,29
11,30.18,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,1
12,30.1882,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,2
13,30.2045,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,3
14,30.1759,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,4
16,30.1963,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,6
17,30.18,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,7
18,30.1677,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,8
19,30.1805,224,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,9
21,30.2168,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,11
22,30.127,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,12
23,29.9757,222,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,13
24,29.6376,220,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,14
26,30.1637,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,16
27,30.1923,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,17
28,30.1887,224,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,18
29,30.1923,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,19
31,30.2455,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,21
32,30.2172,224,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,22
33,30.1637,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,23
34,30.1759,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,24
36,30.163,222,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,26
37,30.2004,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,27
38,30.1677,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,28
39,30.2004,223,framerate_table_0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,0d0e8fe3-a69f-4b90-b5df-1f073dd128e5,29
11,16.8022,124,framerate_table_0d0ff4c7-5b0a-43b2-8334-d6d4bcfead4f,0d0ff4c7-5b0a-43b2-8334-d6d4bcfead4f,1
12,29.6165,217,framerate_table_0d0ff4c7-5b0a-43b2-8334-d6d4bcfead4f,0d0ff4c7-5b0a-43b2-8334-d6d4bcfead4f,2
13,29.6124,217,framerate_table_0d0ff4c7-5b0a-43b2-8334-d6d4bcfead4f,0d0ff4c7-5b0a-43b2-8334-d6d4bcfead4f,3
14,27.1715,310,framerate_table_0d0ff4c7-5b0a-43b2-8334-d6d4bcfead4f,0d0ff4c7-5b0a-43b2-8334-d6d4bcfead4f,4
11,30.1452,191,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,1
12,30.2414,119,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,2
13,30.1921,132,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,3
14,30.2057,141,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,4
16,30.169,191,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,6
17,30.1187,203,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,7
18,30.1017,222,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,8
19,30.123,213,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,9
21,30.0834,220,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,11
22,30.1028,205,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,12
23,30.1214,206,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,13
24,30.104,220,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,14
26,30.104,220,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,16
27,30.1398,179,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,17
28,30.104,220,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,18
29,30.098,218,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,19
31,30.1018,204,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,21
32,30.0946,210,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,22
33,30.1018,213,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,23
34,30.1081,220,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,24
36,29.9614,202,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,26
37,30.1472,170,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,27
38,30.1161,205,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,28
39,30.1122,220,framerate_table_0d515dbf-d17f-4fae-ada7-576449451f33,0d515dbf-d17f-4fae-ada7-576449451f33,29
11,30.0895,222,framerate_table_0f1b1894-754d-42b6-b488-a625ac9e2791,0f1b1894-754d-42b6-b488-a625ac9e2791,1
12,30.1254,221,framerate_table_0f1b1894-754d-42b6-b488-a625ac9e2791,0f1b1894-754d-42b6-b488-a625ac9e2791,2
13,30.1377,221,framerate_table_0f1b1894-754d-42b6-b488-a625ac9e2791,0f1b1894-754d-42b6-b488-a625ac9e2791,3
14,30.1581,164,framerate_table_0f1b1894-754d-42b6-b488-a625ac9e2791,0f1b1894-754d-42b6-b488-a625ac9e2791,4
16,30.0916,220,framerate_table_0f1b1894-754d-42b6-b488-a625ac9e2791,0f1b1894-754d-42b6-b488-a625ac9e2791,6
17,30.1139,222,framerate_table_0f1b1894-754d-42b6-b488-a625ac9e2791,0f1b1894-754d-42b6-b488-a625ac9e2791,7
18,30.0854,222,framerate_table_0f1b1894-754d-42b6-b488-a625ac9e2791,0f1b1894-754d-42b6-b488-a625ac9e2791,8
19,30.1788,162,framerate_table_0f1b1894-754d-42b6-b488-a625ac9e2791,0f1b1894-754d-42b6-b488-a625ac9e2791,9
21,30.1336,221,framerate_table_0f1b1894-754d-42b6-b488-a625ac9e2791,0f1b1894-754d-42b6-b488-a625ac9e2791,11
22,30.1344,222,framerate_table_0f1b1894-754d-42b6-b488-a625ac9e2791,0f1b1894-754d-42b6-b488-a625ac9e2791,12
23,30.0782,223,framerate_table_0f1b1894-754d-42b6-b488-a625ac9e2791,0f1b1894-754d-42b6-b488-a625ac9e2791,13
24,30.1676,162,framerate_table_0f1b1894-754d-42b6-b488-a625ac9e2791,0f1b1894-754d-42b6-b488-a625ac9e2791,14
26,30.1262,222,framerate_table_0f1b1894-754d-42b6-b488-a625ac9e2791,0f1b1894-754d-42b6-b488-a625ac9e2791,16
27,30.146,221,framerate_table_0f1b1894-754d-42b6-b488-a625ac9e2791,0f1b1894-754d-42b6-b488-a625ac9e2791,17
28,30.1139,222,framerate_table_0f1b1894-754d-42b6-b488-a625ac9e2791,0f1b1894-754d-42b6-b488-a625ac9e2791,18
11,17.3077,90,framerate_table_0fba8eaf-4219-4900-898d-21572bf8f1f1,0fba8eaf-4219-4900-898d-21572bf8f1f1,1
12,17.5038,92,framerate_table_0fba8eaf-4219-4900-898d-21572bf8f1f1,0fba8eaf-4219-4900-898d-21572bf8f1f1,2
13,17.2844,90,framerate_table_0fba8eaf-4219-4900-898d-21572bf8f1f1,0fba8eaf-4219-4900-898d-21572bf8f1f1,3
14,17.3499,91,framerate_table_0fba8eaf-4219-4900-898d-21572bf8f1f1,0fba8eaf-4219-4900-898d-21572bf8f1f1,4
16,17.2712,90,framerate_table_0fba8eaf-4219-4900-898d-21572bf8f1f1,0fba8eaf-4219-4900-898d-21572bf8f1f1,6
17,17.2911,90,framerate_table_0fba8eaf-4219-4900-898d-21572bf8f1f1,0fba8eaf-4219-4900-898d-21572bf8f1f1,7
18,17.3697,91,framerate_table_0fba8eaf-4219-4900-898d-21572bf8f1f1,0fba8eaf-4219-4900-898d-21572bf8f1f1,8
19,17.3764,91,framerate_table_0fba8eaf-4219-4900-898d-21572bf8f1f1,0fba8eaf-4219-4900-898d-21572bf8f1f1,9
21,17.4096,91,framerate_table_0fba8eaf-4219-4900-898d-21572bf8f1f1,0fba8eaf-4219-4900-898d-21572bf8f1f1,11
22,17.3863,91,framerate_table_0fba8eaf-4219-4900-898d-21572bf8f1f1,0fba8eaf-4219-4900-898d-21572bf8f1f1,12
23,17.3499,91,framerate_table_0fba8eaf-4219-4900-898d-21572bf8f1f1,0fba8eaf-4219-4900-898d-21572bf8f1f1,13
24,17.2938,91,framerate_table_0fba8eaf-4219-4900-898d-21572bf8f1f1,0fba8eaf-4219-4900-898d-21572bf8f1f1,14
26,17.3697,91,framerate_table_0fba8eaf-4219-4900-898d-21572bf8f1f1,0fba8eaf-4219-4900-898d-21572bf8f1f1,16
27,17.2712,90,framerate_table_0fba8eaf-4219-4900-898d-21572bf8f1f1,0fba8eaf-4219-4900-898d-21572bf8f1f1,17
28,17.2513,90,framerate_table_0fba8eaf-4219-4900-898d-21572bf8f1f1,0fba8eaf-4219-4900-898d-21572bf8f1f1,18
11,29.7995,217,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,1
12,29.6949,219,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,2
13,29.7855,218,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,3
14,29.7791,217,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,4
16,29.7191,219,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,6
17,29.7297,220,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,7
18,29.7297,220,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,8
19,29.8081,219,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,9
21,29.7257,220,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,11
22,29.7231,219,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,12
23,29.7231,219,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,13
24,29.7337,220,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,14
26,29.4917,217,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,16
27,29.7896,218,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,17
28,29.5842,217,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,18
29,29.7855,218,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,19
31,29.7246,218,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,21
32,29.6155,218,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,22
33,29.7327,218,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,23
34,29.7272,219,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,24
36,29.7378,220,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,26
37,29.7312,219,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,27
38,29.7337,220,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,28
39,29.7919,219,framerate_table_1021c308-ca7f-481d-b446-fd5b9163b2f6,1021c308-ca7f-481d-b446-fd5b9163b2f6,29
11,8.8701,65,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,1
12,8.2406,60,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,2
13,7.8125,56,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,3
14,9.0078,65,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,4
16,8.1033,59,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,6
17,8.5341,62,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,7
18,8.1044,59,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,8
19,8.5908,62,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,9
21,8.1033,59,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11
22,8.0689,59,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,12
23,8.1096,58,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,13
24,8.3322,60,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,14
26,8.1096,58,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,16
27,8.1033,59,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,17
28,8.1522,60,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,18
29,10.8502,79,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,19
31,11.1248,81,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,21
32,8.75,63,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,22
33,9.0263,66,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,23
34,8.5153,62,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,24
36,9.7813,72,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,26
37,8.3705,60,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,27
38,8.1033,59,framerate_table_11a2aa38-ac72-40b2-b65c-a5d0f642bf24,11a2aa38-ac72-40b2-b65c-a5d0f642bf24,28
